rooms,square_m,floor,serie,price,link,region,street,building_total_floors,price_per_square_m,time
1.0,39,5.0,M. ģim.,210.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/darzciems/cbihpk.html,Dārzciems,Rumbulas 1,5,5.384615384615384,2023-01-23
4.0,76,2.0,P. kara,720.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kliversala/hcxmk.html,Klīversala,St. Rusas 9,5,9.473684210526317,2023-01-23
4.0,76,2.0,P. kara,720.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/agenskalns/adnix.html,Āgenskalns,St. Rusas 9,5,9.473684210526317,2023-01-23
2.0,43,1.0,Hrušč.,400.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/agenskalns/glkem.html,Āgenskalns,Raņķa d. 7,5,9.30232558139535,2023-01-23
1.0,21,2.0,P. kara,140.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/aekig.html,centrs,Artilērijas 44,2,6.666666666666668,2023-01-23
1.0,31,2.0,P. kara,180.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/cincf.html,Čiekurkalns,Čiekurkalna 5. šķ l. 3,2,5.806451612903227,2023-01-23
3.0,60,5.0,103.,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/jaunciems/bpfmod.html,Jaunciems,Gaileņu 8,5,4.166666666666667,2023-01-23
2.0,46,3.0,Jaun.,520.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/fjmbp.html,Purvciems,Dzelzavas 112,7,11.304347826086955,2023-01-23
1.0,46,4.0,104.,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/bemii.html,Pļavnieki,Pļavnieku 2d,12,5.434782608695652,2023-01-23
1.0,40,5.0,M. ģim.,200.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/egdpg.html,Pļavnieki,Salnas 24,5,5.0,2023-01-23
2.0,50,3.0,LT proj.,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/aepxe.html,Purvciems,Zvaigznāja g. 3,5,5.0,2023-01-23
2.0,56,1.0,119.,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/bgchg.html,Pļavnieki,Deglava 108/2,9,4.464285714285714,2023-01-23
2.0,46,8.0,Specpr.,320.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/imanta/gkbej.html,Imanta,Slokas 171,12,6.956521739130435,2023-01-23
1.0,11,4.0,Hrušč.,100.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/agenskalns/chhmk.html,Āgenskalns,Mārupes 39,5,9.090909090909092,2023-01-23
2.0,62,3.0,P. kara,600.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/bllhh.html,centrs,Alunāna 6,4,9.677419354838712,2023-01-23
1.0,30,2.0,LT proj.,220.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/apjoh.html,Purvciems,Nīcgales 16,5,7.333333333333332,2023-01-23
1.0,40,14.0,Specpr.,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/ajlik.html,Pļavnieki,Lubānas 123,16,6.25,2023-01-23
1.0,30,5.0,LT proj.,100.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/amnxf.html,Purvciems,Nīcgales 18,5,3.333333333333333,2023-01-23
3.0,59,2.0,Jaun.,800.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/agenskalns/hplcc.html,Āgenskalns,Ernestīnes 6A,5,13.559322033898303,2023-01-23
1.0,30,3.0,LT proj.,180.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/fehbx.html,Ķengarags,Maskavas 291/1,5,6.0,2023-01-23
3.0,62,1.0,Jaun.,850.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/agenskalns/bgnxh.html,Āgenskalns,Ernestīnes 6A,5,13.709677419354836,2023-01-23
1.0,30,3.0,LT proj.,200.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/fkmek.html,Ķengarags,Maskavas 273,5,6.666666666666668,2023-01-23
1.0,30,5.0,Jaun.,270.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/fgkgh.html,Ķengarags,Prūšu 4,5,9.0,2023-01-23
1.0,42,3.0,M. ģim.,400.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/darzciems/ainmp.html,Dārzciems,Rumbulas 1 k. 1,5,9.523809523809524,2023-01-23
1.0,29,1.0,P. kara,230.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/abfpl.html,centrs,Čaka 151,6,7.931034482758621,2023-01-23
1.0,30,2.0,P. kara,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/teika/dlklk.html,Teika,Ūnijas 38,3,8.333333333333334,2023-01-23
2.0,42,5.0,Hrušč.,235.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/yugla/aimgh.html,Jugla,Brīvības 365,5,5.595238095238094,2023-01-23
3.0,95,2.0,Jaun.,800.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/agnhe.html,Purvciems,Upeņu 4,4,8.421052631578947,2023-01-23
3.0,69,4.0,Jaun.,690.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/teika/hhgjx.html,Teika,Biķernieku 16,5,10.0,2023-01-23
2.0,33,5.0,P. kara,550.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/ddblc.html,centrs,Elizabetes 9,5,16.666666666666668,2023-01-23
1.0,33,1.0,Čehu pr.,190.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/mezhapark/gcjjj.html,Mežaparks,Ezermalas 2k-1,12,5.757575757575758,2023-01-23
3.0,63,1.0,602.,290.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/fiocf.html,Ziepniekkalns,Ēbeļmuižas 28,9,4.603174603174604,2023-01-23
2.0,43,2.0,Hrušč.,285.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/yugla/gdkhp.html,Jugla,Juglas 5/2,5,6.627906976744187,2023-01-23
1.0,36,5.0,M. ģim.,200.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/fldkc.html,Sarkandaugava,Ozolu 5,5,5.5555555555555545,2023-01-23
1.0,55,21.0,Jaun.,500.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/imanta/eehgm.html,Imanta,Anniņmuižas 41,24,9.090909090909092,2023-01-23
2.0,35,3.0,Renov.,570.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/dpgdb.html,centrs,Avotu 4,5,16.285714285714285,2023-01-23
1.0,46,13.0,104.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/mezhciems/aicxx.html,Mežciems,Mežciema 23,16,6.521739130434782,2023-01-23
1.0,24,2.0,P. kara,180.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/bfcoom.html,Sarkandaugava,Āžu 10,2,7.5,2023-01-23
1.0,30,5.0,LT proj.,190.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/mezhciems/djcfh.html,Mežciems,Mežciema 44,5,6.333333333333332,2023-01-23
2.0,52,3.0,602.,320.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/agokf.html,Pļavnieki,Grestes 4,9,6.153846153846153,2023-01-23
1.0,12,4.0,M. ģim.,160.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/fmiei.html,Ķengarags,Prūšu 21,4,13.333333333333336,2023-01-23
3.0,69,1.0,P. kara,650.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/afodg.html,centrs,Ģertrūdes 113,6,9.420289855072463,2023-01-23
2.0,50,2.0,LT proj.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/imanta/ckxhf.html,Imanta,Kurzemes pr. 96,5,6.0,2023-01-23
2.0,53,4.0,Jaun.,400.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/imanta/cdgpn.html,Imanta,Dumbrāja 43,23,7.547169811320754,2023-01-23
3.0,66,4.0,Jaun.,420.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/darzciems/cbimkk.html,Dārzciems,Kaķu 4,4,6.363636363636362,2023-01-23
1.0,30,2.0,LT proj.,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/fkmbc.html,Ķengarags,Naujenes 2,5,8.333333333333334,2023-01-23
2.0,55,2.0,Specpr.,220.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/krasta-st-area/depej.html,Krasta r-ns,Grēdu 3,5,4.0,2023-01-23
1.0,44,2.0,M. ģim.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/hgihm.html,Pļavnieki,Zemes 9,9,6.8181818181818175,2023-01-23
1.0,16,2.0,M. ģim.,120.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/agenskalns/aanim.html,Āgenskalns,Kristapa 10,4,7.5,2023-01-23
3.0,62,9.0,602.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/fjjxx.html,Purvciems,Nīcgales 46,9,4.838709677419356,2023-01-23
2.0,44,3.0,Priv. m.,350.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/agenskalns/bpgbi.html,Āgenskalns,Talsu 9,6,7.954545454545454,2023-01-23
1.0,34,1.0,Specpr.,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/ajcoj.html,Ziepniekkalns,Īslīces 9,10,7.352941176470589,2023-01-23
2.0,50,2.0,LT proj.,340.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/eppnp.html,Ķengarags,Ikšķiles 7,5,6.8,2023-01-23
1.0,25,2.0,Renov.,190.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/bfcgon.html,Maskavas priekšpilsēta,Ludzas 88,2,7.6,2023-01-23
3.0,66,1.0,Priv. m.,390.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/ajdjh.html,Vecmīlgrāvis,Rīnūžu 28,2,5.909090909090909,2023-01-23
1.0,33,2.0,467.,220.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/mangali/bobnfx.html,Mangaļi,Lēdurgas 24,9,6.666666666666668,2023-01-23
2.0,55,3.0,Jaun.,520.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/fbege.html,Purvciems,Žagatu 7,9,9.454545454545457,2023-01-23
2.0,46,4.0,602.,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/dzeguzhkalns/ejexc.html,Dzegužkalns,Dzirciema 21,12,5.434782608695652,2023-01-23
2.0,54,2.0,103.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/fcfcd.html,Purvciems,Ūnijas 59,5,5.5555555555555545,2023-01-23
1.0,18,5.0,P. kara,80.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/hbbxp.html,centrs,Artilērijas 2/4,5,4.4444444444444455,2023-01-23
2.0,40,2.0,Hrušč.,200.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/ahbcb.html,Šampēteris-Pleskodāle,Volguntes 5,4,5.0,2023-01-23
2.0,47,1.0,467.,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/mangali/cbkdnd.html,Mangaļi,Lēdurgas 24,9,5.319148936170213,2023-01-23
1.0,30,1.0,103.,230.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/gikpx.html,Ķengarags,Maskavas 258/2,5,7.666666666666668,2023-01-23
3.0,69,5.0,P. kara,900.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/dnibj.html,centrs,Ausekļa 3,5,13.043478260869565,2023-01-23
1.0,31,2.0,602.,290.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/mezhciems/albgp.html,Mežciems,Eizenšteina 57,9,9.35483870967742,2023-01-23
1.0,30,1.0,Priv. m.,180.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/bierini/affob.html,Bieriņi,Pampāļu 1d,1,6.0,2023-01-23
2.0,62,3.0,Renov.,550.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/aixfm.html,centrs,Klusā 13,5,8.870967741935484,2023-01-23
1.0,29,2.0,Hrušč.,220.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/enmpn.html,Ziepniekkalns,Saulkalnes 3,4,7.586206896551723,2023-01-23
1.0,40,5.0,M. ģim.,230.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/ahdcn.html,Ķengarags,Izvaltas 6,5,5.75,2023-01-23
3.0,70,2.0,Priv. m.,450.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/cikge.html,centrs,Avotu 58,2,6.428571428571429,2023-01-23
2.0,56,10.0,Specpr.,280.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/imanta/gcbmh.html,Imanta,Anniņmuižas 28,17,5.0,2023-01-23
1.0,33,2.0,Renov.,290.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/afpno.html,centrs,Avotu 76,2,8.787878787878787,2023-01-23
1.0,28,4.0,LT proj.,190.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/ainpx.html,Ķengarags,Pelnu 2,5,6.7857142857142865,2023-01-23
2.0,48,2.0,Hrušč.,350.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/aefdo.html,Šampēteris-Pleskodāle,Zasulauka 17,5,7.291666666666668,2023-01-23
2.0,41,4.0,Hrušč.,150.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/epcon.html,Sarkandaugava,Limbažu 9,5,3.6585365853658534,2023-01-23
4.0,114,4.0,P. kara,190.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/dlphn.html,centrs,Marijas 20,5,1.6666666666666667,2023-01-23
2.0,45,5.0,Jaun.,450.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/dreilini/bbjog.html,Dreiliņi,Dzelzavas 103,3,10.0,2023-01-23
3.0,62,8.0,602.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/bxcnm.html,Vecmīlgrāvis,Dombrovska 45,9,4.838709677419356,2023-01-23
1.0,42,4.0,M. ģim.,230.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/cpihm.html,Čiekurkalns,Rusova 28,5,5.476190476190476,2023-01-23
2.0,57,5.0,Jaun.,450.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/imanta/fbxjc.html,Imanta,Jūrmalas g. 100 k-1,9,7.894736842105262,2023-01-23
2.0,46,2.0,P. kara,420.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/agcmx.html,centrs,Visvalža 3A,5,9.130434782608695,2023-01-23
1.0,22,3.0,P. kara,130.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/ehipm.html,centrs,Lāčplēša 16,6,5.909090909090909,2023-01-23
3.0,90,1.0,Staļina,190.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/ilguciems/dglxp.html,Iļģuciems,Lidoņu 1,3,2.1111111111111107,2023-01-23
2.0,50,2.0,Specpr.,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/fphob.html,Ķengarags,Maskavas 427,9,5.0,2023-01-23
2.0,64,5.0,Specpr.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/affjk.html,centrs,Sadovņikova 21,5,4.6875,2023-01-23
2.0,65,2.0,P. kara,600.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/efoje.html,centrs,Mastu 1,3,9.23076923076923,2023-01-23
2.0,50,5.0,103.,185.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/darzciems/cbimxi.html,Dārzciems,Trasuna 8,5,3.7,2023-01-23
2.0,45,1.0,Hrušč.,245.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/yugla/biocn.html,Jugla,Brīvības 365,5,5.4444444444444455,2023-01-23
1.0,27,2.0,P. kara,240.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/dddbx.html,centrs,Čaka 130A,5,8.888888888888891,2023-01-23
2.0,50,2.0,602.,130.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/mezhciems/bbnpx.html,Mežciems,Hipokrāta 45,9,2.6,2023-01-23
2.0,50,12.0,Jaun.,365.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/cmkpe.html,centrs,Duntes 28,16,7.3,2023-01-23
1.0,28,5.0,Hrušč.,155.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/bgldp.html,Purvciems,Raunas 35,5,5.5357142857142865,2023-01-23
3.0,63,4.0,602.,370.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/mezhciems/ekemo.html,Mežciems,Druvienas 18,9,5.873015873015873,2023-01-23
1.0,30,3.0,LT proj.,220.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/ahpbf.html,Ķengarags,Višķu 7,5,7.333333333333332,2023-01-23
1.0,31,4.0,Hrušč.,170.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/ilguciems/akojh.html,Iļģuciems,Vaidelotes 19,5,5.483870967741934,2023-01-23
2.0,54,6.0,119.,220.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/afleh.html,Pļavnieki,Deglava 126,9,4.0740740740740735,2023-01-23
2.0,52,5.0,Jaun.,400.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/cjpgp.html,Purvciems,Braslas 27,9,7.6923076923076925,2023-01-23
1.0,27,3.0,LT proj.,260.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/imanta/ajflm.html,Imanta,Zentenes 49,5,9.629629629629632,2023-01-23
2.0,45,5.0,Jaun.,450.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/mezhciems/bbfex.html,Mežciems,Mežciema 5,3,10.0,2023-01-23
1.0,20,3.0,P. kara,150.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/acgbh.html,centrs,Bruņinieku 115C,5,7.5,2023-01-23
1.0,17,3.0,Hrušč.,80.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/dfmel.html,Purvciems,Burtnieku 33,5,4.705882352941177,2023-01-23
3.0,72,3.0,Jaun.,650.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/agpdc.html,Ziepniekkalns,Bauskas 187,5,9.027777777777779,2023-01-23
2.0,58,9.0,119.,350.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/ahign.html,Purvciems,Deglava 51,9,6.0344827586206895,2023-01-23
1.0,30,2.0,LT proj.,190.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/hcfhg.html,Purvciems,Nīcgales 20,5,6.333333333333332,2023-01-23
1.0,39,1.0,P. kara,240.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/ilguciems/benhnd.html,Iļģuciems,Cementa 24,2,6.153846153846153,2023-01-23
1.0,31,2.0,602.,290.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/mezhciems/fgmic.html,Mežciems,Eizenšteina 45,9,9.35483870967742,2023-01-23
2.0,55,3.0,Specpr.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/dndek.html,Purvciems,Ieriķu 25,5,5.454545454545454,2023-01-23
2.0,40,4.0,Hrušč.,200.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/yugla/akpxb.html,Jugla,Tirzas 3/5,5,5.0,2023-01-23
1.0,36,1.0,467.,370.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/dxpcm.html,Purvciems,Ilūkstes 109k2,9,10.277777777777779,2023-01-23
1.0,17,2.0,P. kara,120.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/gxihh.html,centrs,Ieroču 6,2,7.0588235294117645,2023-01-23
2.0,43,5.0,LT proj.,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/yugla/eiikj.html,Jugla,Murjāņu 54,4,5.813953488372092,2023-01-23
2.0,45,2.0,Specpr.,230.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/daugavgriva/fjflf.html,Daugavgrīva,Zvīņu 5,5,5.111111111111111,2023-01-23
1.0,26,1.0,Specpr.,350.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/mezhapark/cdjnk.html,Mežaparks,Viestura pr. 41,9,13.461538461538463,2023-01-23
2.0,40,2.0,Specpr.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/yugla/gmeep.html,Jugla,Smilškalnu 4,2,7.5,2023-01-23
2.0,47,3.0,Specpr.,280.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/ilguciems/bemljd.html,Iļģuciems,Skujenes 10,5,5.957446808510637,2023-01-23
1.0,34,5.0,602.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/flpmj.html,Pļavnieki,Pavasara g. 4,9,8.823529411764708,2023-01-23
1.0,34,3.0,103.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/darzciems/enxlf.html,Dārzciems,Trasuna 8,5,8.823529411764708,2023-01-23
2.0,52,4.0,Staļina,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/yugla/bepco.html,Jugla,Brīvības 418,4,4.807692307692308,2023-01-23
2.0,42,1.0,LT proj.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/imanta/cobnx.html,Imanta,Tālavas g. 11,5,7.142857142857142,2023-01-23
3.0,56,3.0,Hrušč.,360.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/ekcck.html,Ziepniekkalns,Valdeķu 1,5,6.428571428571429,2023-01-23
2.0,50,4.0,LT proj.,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/cebjg.html,Vecmīlgrāvis,Meldru 26,5,5.0,2023-01-23
2.0,49,4.0,P. kara,350.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/yugla/ahekn.html,Jugla,Brīvības 414,4,7.142857142857142,2023-01-23
4.0,101,1.0,Jaun.,735.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/gkxmm.html,Purvciems,Ūnijas 70/1,6,7.277227722772277,2023-01-23
3.0,52,3.0,LT proj.,350.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/dzeguzhkalns/bxddo.html,Dzegužkalns,Dzirciema 95A,5,6.730769230769232,2023-01-23
1.0,26,5.0,Renov.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/afkkn.html,centrs,Bruņinieku 121A,5,11.538461538461537,2023-01-23
1.0,36,4.0,Specpr.,240.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/afcbg.html,Maskavas priekšpilsēta,Lomonosova 12,5,6.666666666666668,2023-01-23
2.0,42,1.0,Hrušč.,280.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/ajdxf.html,Ziepniekkalns,Kartupeļu 48,3,6.666666666666668,2023-01-23
1.0,38,4.0,P. kara,380.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/agblo.html,centrs,Merķeļa 3,5,10.0,2023-01-23
2.0,54,2.0,103.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/teika/exece.html,Teika,Struktoru 6,5,5.5555555555555545,2023-01-23
2.0,43,3.0,P. kara,400.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/akxdk.html,centrs,Cēsu 5b,6,9.30232558139535,2023-01-23
2.0,46,1.0,Hrušč.,180.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/yugla/afeip.html,Jugla,Silciema 13,5,3.9130434782608696,2023-01-23
1.0,36,7.0,602.,220.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/imanta/gfncf.html,Imanta,Kurzemes pr. 126,9,6.111111111111112,2023-01-23
4.0,92,2.0,Jaun.,700.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/ahxgk.html,Ķengarags,Prūšu 46,10,7.608695652173912,2023-01-23
2.0,52,3.0,602.,400.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/gendl.html,Purvciems,Varavīksnes g. 16,9,7.6923076923076925,2023-01-23
2.0,50,3.0,Čehu pr.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/dfddp.html,Ķengarags,Maskavas 293,12,6.0,2023-01-23
1.0,37,1.0,103.,180.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/amchl.html,Šampēteris-Pleskodāle,Zalves 52,5,4.864864864864865,2023-01-23
2.0,38,3.0,LT proj.,180.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/bolderaya/ahbcl.html,Bolderāja,Lielupes 64,5,4.7368421052631575,2023-01-23
1.0,40,3.0,Jaun.,350.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/purvciems/ehknn.html,Purvciems,Astras 8k1,22,8.75,2023-01-23
2.0,45,3.0,Jaun.,450.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/cjlmp.html,centrs,Ganību d. 13,6,10.0,2023-01-23
1.0,28,4.0,LT proj.,230.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/kengarags/bbdkc.html,Ķengarags,Prūšu 3,5,8.214285714285714,2023-01-23
2.0,55,3.0,P. kara,450.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/elkfn.html,centrs,Bruņinieku 73A,4,8.181818181818182,2023-01-23
2.0,42,2.0,P. kara,310.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/gxbil.html,Čiekurkalns,Čiekurkalna 1. šķ. l.,2,7.3809523809523805,2023-01-23
1.0,19,2.0,P. kara,200.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/abcnf.html,centrs,Krāsotāju 6B,3,10.526315789473683,2023-01-23
1.0,32,5.0,602.,250.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/ahlgp.html,Pļavnieki,Pavasara g. 5,9,7.8125,2023-01-23
2.0,85,2.0,P. kara,550.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/blgxd.html,centrs,Stabu 29,5,6.470588235294117,2023-01-23
4.0,86,5.0,Specpr.,700.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/hhxpj.html,centrs,Tomsona 24,5,8.13953488372093,2023-01-23
2.0,48,1.0,Jaun.,350.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/yugla/afnhd.html,Jugla,Baltezera 13,2,7.291666666666668,2023-01-23
2.0,49,8.0,467.,280.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/krasta-st-area/ekcmc.html,Krasta r-ns,Rītupes 28,9,5.7142857142857135,2023-01-23
1.0,34,5.0,103.,230.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/darzciems/hkokd.html,Dārzciems,Zeltiņu 25,5,6.764705882352941,2023-01-23
2.0,55,1.0,P. kara,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/aegxg.html,centrs,Bruņinieku 60,5,5.454545454545454,2023-01-23
1.0,37,3.0,Jaun.,350.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/bmooh.html,Pļavnieki,Salnas 21,9,9.459459459459461,2023-01-23
2.0,50,4.0,Specpr.,180.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/teika/dnjbg.html,Teika,Biķernieku 6,5,3.6,2023-01-23
2.0,45,1.0,LT proj.,300.0,https://www.ss.lv/msg/lv/real-estate/flats/riga/centre/biomn.html,centrs,Brīvības 181,5,6.666666666666668,2023-01-23
